"gross"	165108.5
"gross"	165270.01000000001
"gross"	165892.20999999999
"gross"	166442.42000000001
"gross"	173876.84
"gross"	176141.32999999999
"gross"	185741.81
"gross"	188328.5
"gross"	193653.69
"gross"	238772.04000000001
"salary"	163200.0
"salary"	163200.0
"salary"	163365.0
"salary"	165000.0
"salary"	172000.0
"salary"	187200.0
"salary"	190000.0
"salary"	193800.0
"salary"	200000.0
"salary"	238772.0
