OMSTenantId,outHasActiveO365,DeletedUserCnt,EnabledUsers,NumProvisionedDesktop,NumProvisionedMobile,AvgSpoDays,AvgDaysUsedPublisher,AvgDaysUsedAccess,AvgDaysUsedOneNote,AvgDaysUsedPpt,AvgDaysUsedWord,AvgDaysUsedExcel,AvgEmailDays,AvgDaysUsedSkype,AvgDaysEmailLinkedin,AvgDaysEmailTwitter,AvgDaysEmailFb,AvgDaysEmailApple,AvgDaysEmailAmazon,AvgDaysEmailPayPal,AvgDaysEmailDropBox,HasReadGmail,NumExternalEmailsRcvd,NCustomDomains,NumPaidSubscriptions,IsAtRiskGroup,TenureFirstPaid,O365SmbIsAutoRenew,O365SmbChannelType
0053e500-f94c-4b5a-bc78-01edfde5798b,1,0,1,4,0,0,0,0,0,8,1.333333333,7,0,0,0,0,0,0,0,0,0,0,0,1,3,1,18.91447368,1,Reseller
7dac9de4-bc9b-4668-ab1e-e0f0b40da545,1,0,1,4,0,0,0,0,0,0.25,10.25,13.25,2,0,0,0,0,0,0,0,0,0,0,0,1,1,10.92105263,0,Direct
00540a5a-9ecd-4adc-8cb3-b1eb996e16fc,1,0,1,1,0,0,4,0,0,13,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20.55921053,1,Direct
7dacaa92-7586-4f0e-9e90-1ea1758fabc9,1,1,1,2,0,1,0,0,1,3.5,10,14,0,0,0,0,0,0,0,0,0,0,0,1,5,1,47.73026316,1,Direct
0054272a-f886-4f80-88da-179697e46ccb,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.48684211,1,Direct
7dacadfe-60ae-4840-8ea8-03b40a949923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.546052632,1,Reseller
005475b2-2e8f-4e9d-9a20-18c5adfcff67,1,0,1,2,0,17,0,0,0,0,8,15,10.5,0,0,0,2,0,0,0,0,1,0,1,2,1,44.21052632,1,Direct
7dacb26a-0ec3-48c5-bea7-6943b3b3e404,1,0,1,3,0,0,0,0,0,0,9.333333333,2,11,0,0,0,0,0,0,0,0,0,0,1,2,1,45.92105263,1,Direct
005490f9-ba78-4256-8c12-129abd014897,1,0,1,1,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.36842105,1,Direct
7dacb940-3f65-438e-9b4f-b00da2f3d6fe,1,0,2,2,0,0,0,0,0,0,0,13.5,28,0,0,0,0,0,0,0,0,0,33,1,2,1,46.54605263,1,Direct
0054b86b-f6b0-4eb2-a59a-30776fad3e02,1,0,1,4,1,0,0,0.5,0,0,0.5,5,28,0,0,0,0,0,1,0,0,1,4,1,3,1,23.45394737,1,Syndication
7dad5560-ecf5-445f-8bd0-2a3aca858d3a,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17.56578947,1,Reseller
0054edbb-bff1-4a0b-87e4-f8b86fe6d496,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.828947368,1,Syndication
7dadbfd9-2143-4ed8-a697-bed34a4a514a,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,13.35526316,1,Syndication
0054ef75-a45f-4b61-816a-19c09ac855c9,1,0,1,1,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.980263158,1,Direct
7daddbf6-f43b-4a71-8f63-b403314e6d1e,1,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,32.13815789,1,Direct
0055217c-c350-414a-a9ed-7cd0550f8a64,1,0,1,1,2,0,0,0,0,3,12,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.04605263,1,Direct
7dadfd97-7b69-403a-93d0-1cbf0c2a2417,1,1,1,2,0,0,0,0,0,0,7,4.5,24,0,6,0,1,18,2,0,0,1,121,1,2,0,13.38815789,1,Reseller
0055ef32-74dd-4a59-9f55-250e3fefce22,1,1,1,1,1,16,0,0,19,18,13,2,24,0,18,1,3,0,0,4,0,1,109,1,1,0,13.02631579,1,Direct
7dae0587-f877-4941-9390-18673045532f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24.01315789,1,Direct
00560faa-cb47-46d0-80d0-a6ce216903bb,1,1,1,2,0,18,0,0,0,0,6,25,26,0,6,0,0,0,0,1,0,1,96,1,2,1,24.86842105,1,Syndication
7dae0e97-b50b-46ca-a324-6303021c5f24,1,0,1,2,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,1,1,23.02631579,1,Direct
00561ae5-6ea2-4b32-bab0-b0528650112e,1,1,1,6,0,0,0,0,0,0.333333333,8,7.666666667,20,0,11,0,0,0,0,0,2,1,73,1,2,1,14.80263158,1,Direct
7dae2c35-1d32-40c4-a2b7-7813725dd701,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,61.97368421,1,Direct
00565d2c-1000-4317-a5d5-a988323e007a,1,0,1,4,0,0,0,0,0,3.666666667,12.33333333,9.333333333,27,0,6,0,2,0,1,0,0,1,47,1,1,1,9.506578947,1,Reseller
7dae2ebb-b3fa-46cd-94ae-52496e465873,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.256578947,0,Direct
0056d643-bafd-45cc-a30e-836d01455a37,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9.375,1,Reseller
7dae5840-a264-4656-877a-7fd9241cfe3f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,39.53947368,1,Reseller
0056da66-dc39-4898-a5af-a317fb8c37cf,1,0,1,4,1,0,0,0,0,6.75,11.75,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.74342105,0,Direct
7dae61c5-1dbb-4686-9b83-44d53a14c527,1,0,1,2,0,0,0,0,0,4,14,20,12,0,0,0,0,0,0,0,0,0,0,1,1,1,21.48026316,1,Direct
0056f6b2-ca8c-422e-a1fc-3b77bf120a42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.026315789,1,Syndication
7daefa4a-eace-4340-baa5-d34b3aec3853,1,0,1,1,0,0,0,0,0,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11.44736842,1,Direct
00573ad2-68ca-479c-a02f-c853f023bdad,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.960526316,1,Reseller
7daf2a41-611a-49e2-a85a-ed1fca48ab30,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27.96052632,1,Direct
00577040-a20d-48de-a14a-29e93c193580,1,0,1,1,10,18,0,0,0,0,1,2,4,0,3,0,1,0,0,0,0,0,0,1,1,1,12.23684211,1,Syndication
7daf33d8-7be7-48f9-98b5-0a4737cc31dc,1,0,1,5,0,0,0,0,0,0.4,12.2,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10.75657895,1,Reseller
0057b6a5-de12-4ac2-9fba-69a5cea50b3a,1,0,1,2,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.848684211,1,Direct
7daf4083-a80e-4d40-a4f2-4955d012bcf8,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.980263158,0,Direct
0057eb94-872e-41da-b826-edb14aeb246d,1,1,1,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,33.71710526,1,Direct
7daf456e-160d-421e-9aec-ae671bb17c88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.407894737,1,Syndication
0058472e-5e0b-4e4f-b320-1190634385f3,1,0,1,5,0,3,0,0,0,0,7.25,9.75,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12.82894737,1,Direct
7daf93c9-71c3-4ad9-9076-00905f469e84,0,0,1,1,1,0,0,0,0,7,1,0,22,0,14,7,0,0,0,0,0,1,2,1,3,1,23.78289474,1,Syndication
00585e89-ffc6-4d51-bced-3d138d6b9f10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.467105263,1,Reseller
7dafb0e0-6b28-4036-86a3-15e3976d04f2,1,0,1,4,0,0,0,0,0,0,0,2.333333333,0,0,0,0,0,0,0,0,0,0,0,0,2,0,35.46052632,1,Direct
0058a307-b527-43ce-8ec6-4e9117b65924,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,17.46710526,1,Direct
7daff413-99d2-4e68-9363-7abc7e156818,0,0,1,1,0,0,0,0,0,0,13,1,21,0,6,0,0,1,0,2,0,1,18,1,2,1,21.08552632,1,Syndication
0058a562-89de-458e-8bc9-e7534cb43959,1,0,1,1,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,2,0,26.01973684,1,Direct
7db0aaa9-b896-477e-8c06-e5c939e9fcb9,1,1,1,1,0,0,0,0,0,0,13,6,15,0,0,0,0,0,0,0,0,0,11,1,2,0,3.75,1,Reseller
0058aeb4-58c3-4452-b048-619f78eb3eb2,1,1,1,1,0,0,0,0,0,0,17,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.09868421,0,Direct
7db10c6f-ea69-450b-8169-adb03673cff6,1,0,1,1,0,0,1,0,10,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,42.82894737,1,Direct
0059157e-c246-49e6-ad23-9c6d04ba2a29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12.69736842,1,Syndication
7db116a6-268c-400c-b5cd-3be47a98baef,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.91447368,1,Direct
00594e10-04d8-4a79-a4b3-cb2be5ac3cfa,1,0,1,3,1,9,0,0,0,0,8,0.5,25,0,0,0,0,0,0,0,0,1,55,0,1,0,17.69736842,1,Direct
7db13919-7b81-4b47-9f6c-2030601122b0,1,0,1,2,1,0,0,0,0,14,6,11,24,0,0,0,0,0,0,0,0,0,0,1,1,0,15.98684211,1,Direct
00597bac-4b66-4be5-9753-8779b86c6a8c,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,41.64473684,1,Direct
7db13a2e-eb65-4c11-9b31-cb5ad81b2061,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.907894737,1,Syndication
00598ff1-70f1-4e69-a275-8ecba5aab1e1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,15.69078947,1,Reseller
7db17951-0f05-4c39-8e98-16dece5c533d,1,0,1,1,1,0,0,0,0,2,8,9,0,0,0,0,0,0,0,0,0,0,0,1,2,1,33.35526316,1,Direct
0059ac4c-0636-4e3f-999b-a63887fcabdb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10.69078947,1,Syndication
7db187dc-b7a3-4a99-a1e0-209be2292e04,1,0,1,5,0,0,0,0,0.5,1,7,2,1,0,0,0,0,0,0,0,0,0,1,0,2,1,45.78947368,1,Direct
005ab3a4-5ec1-42aa-b351-028a39ed1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.875,1,Reseller
7db1a392-d974-4b46-bb92-37e00fa9f309,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11.61184211,1,Direct
005ab62c-654c-4109-9d47-3a9adffb8ef6,1,1,1,3,0,2,0,0,1,0,0,2,17,0,3,0,0,0,0,0,0,1,19,1,1,0,5.723684211,1,Reseller
7db2afe7-8969-4d9d-a82e-1ba4f7c58a68,1,0,1,1,0,0,0,0,0,0,17,17,19,0,0,0,0,0,0,0,0,1,5,1,1,0,5.559210526,0,Direct
005b1177-9937-4665-97cc-2e5ceff549a0,1,0,1,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,1,1,0,14.04605263,1,Reseller
7db2b85a-8e24-4d91-ad70-78c78bf97bd4,1,0,1,2,0,0,0,0,0,0,6.5,18.5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,21.61184211,1,Direct
005b1eb8-48fe-4f00-abc2-6bbf688ce0bd,1,1,1,1,0,0,0,0,0,0,8,3,16.75,0,1.5,0,0,2.75,0,0.25,0,1,146,3,1,0,3.059210526,1,Direct
7db2c087-f683-4552-8fbb-e3784fea2563,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.822368421,1,Direct
005b20b9-8a1b-4c6e-8408-041286db5d1f,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.697368421,1,Syndication
7db3250e-9bd7-4136-92ec-eb319525a94e,1,0,1,4,0,0,0,0,0,0.333333333,21.33333333,20.33333333,0,0,0,0,0,0,0,0,0,0,0,0,2,1,38.15789474,1,Direct
005b29ce-209d-49a4-84a3-62d5f457d8df,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.381578947,1,Reseller
7db34adc-8455-4020-8192-d13573410352,1,0,1,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.184210526,1,Direct
005b2bdf-e684-4d61-83ca-705fa9154ba2,1,0,1,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23.32236842,1,Direct
7db3a04f-a2a7-426f-9bc8-6573e74e8082,1,0,1,5,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,25.98684211,1,Direct
005b3f3e-142b-4941-a936-ecf7b41c7053,1,0,1,3,0,0,0,0,0,0,4.5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.907894737,1,Reseller
7db41e98-bcaf-4879-b740-fd8dc33fca95,1,0,1,2,0,0,0,0,0,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29.44078947,1,Direct
005b6c4a-a24c-4a6a-a6e5-88793f06c43e,1,0,1,2,0,0,0,5,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,47.89473684,1,Direct
7db43c7c-6f58-40ac-88b9-e4cb64761c37,0,1,1,3,0,0,0,0,0,1.5,9.5,5.5,26,0,10,0,0,0,0,0,4,1,42,1,5,1,50.65789474,1,Direct
005b7ef0-d9cc-45fb-b503-62206e79f5f3,1,0,1,1,0,0,0,0,0,0,12,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.75,1,Direct
7db46ad6-6dd3-4311-8bfb-a778eb740cef,1,1,1,3,0,0,0,0,0,0,6,12.66666667,0,0,0,0,0,0,0,0,0,0,0,0,3,1,46.90789474,1,Direct
005b9817-3f3d-4805-87a4-c64259d63d49,0,0,1,6,0,0,0.6,0,0.2,0,1.8,4.6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7.368421053,0,Direct
7db4e4d9-2234-4989-96b6-21ecbe308006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,34.47368421,1,Reseller
005c1785-15ab-4b41-a7f8-7ed832ca98a8,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,48.05921053,1,Direct
7db55c98-f722-4059-9881-dc1195fe39a3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,40.69078947,1,Syndication
005c3e06-74a2-4d66-ab82-850ec6e019e7,1,0,1,5,0,0,0,0,0,0,2.8,4.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20.19736842,1,Direct
7db58b2a-f462-42c5-a0d3-1065cc418ef2,1,1,1,3,0,13,0,0,0,5.5,5.5,9,0,0,0,0,0,0,0,0,0,0,0,1,2,0,27.86184211,1,Direct
005c521f-d256-4254-935c-c0e053ce9bbe,1,0,1,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.263157895,1,Direct
7db5a5ab-f863-4fe7-896a-48b78df32753,1,1,1,4,0,0,0,0,0,0.666666667,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4.309210526,1,Direct
005c5b73-a4f6-4306-ab6d-8f79b6c0ac63,1,0,1,1,0,0,0,0,0,0,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21.67763158,1,Direct
7db5fbb7-2ed5-47cd-ad6f-a983eca111b7,1,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11.11842105,0,Direct
005c79c3-7de6-4d18-bc80-4763f1f9286c,1,0,1,2,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.73026316,1,Direct
7db5ff63-1d3e-4cc0-84cc-e68b5872d337,1,0,1,1,0,0,0,0,0,0,8,3,11,0,0,0,0,0,0,0,0,0,1,1,1,1,10.75657895,1,Syndication
005c94bb-37a3-455e-a937-7d5f3d124964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.63157895,1,Direct
7db60379-4b74-4cce-b7da-a1a51a9e65d4,1,0,1,5,0,0,0,0,0,0.25,4.75,0,19,0,0,0,0,0,0,3,0,1,1,1,1,1,14.57236842,1,Direct
005ca3e3-dd32-4299-a992-3fcb86af5f23,1,0,3,1,0,0,0,0,0,11,9,3,20,0,0,0,0,0,0,0,0,0,0,1,1,0,4.473684211,1,Direct
7db6535f-9b7a-437a-8384-8a52277668df,1,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30.85526316,1,Direct
005d117f-b978-45cf-a49d-2d9e9331dd96,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10.75657895,1,Direct
7db66077-0417-487d-b7df-6a1774a0cd4d,1,0,1,4,2,0,0,0,0,0.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20.39473684,1,Direct
005d9437-42dd-4b19-abe4-9f47ac2c7d98,1,0,1,1,0,0,0,0,0,0,13,11,25,0,0,0,0,0,0,0,0,0,0,1,2,0,43.19078947,1,Direct
7db662ee-aabf-479c-8ece-a27f71a1c641,1,0,1,1,2,7,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,40,1,Direct
005db7b3-3773-48ec-a112-a5127e87a687,1,1,1,4,1,0,0,0,0,0,3.666666667,4.333333333,0,0,0,0,0,0,0,0,0,0,0,0,2,1,20.23026316,1,Direct
7db66a48-cb17-417c-8c3d-319d5ded5450,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,41.01973684,1,Syndication
005defb5-57e6-421f-bec9-9bdb51426545,1,0,1,4,2,10,0.142857143,0.142857143,0.285714286,0,3.142857143,1.142857143,22,0,0,0,0,0,0,0,0,0,6,1,2,1,31.51315789,1,Direct
7db676f5-3dfe-48ec-b4db-5745ce24ad5d,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.05263158,1,Syndication
005dfe1e-8f08-4c41-ae85-830d842fa6fa,1,0,1,1,0,0,0,0,0,5,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.78289474,1,Direct
7db6acfa-e175-4143-8561-d639d66f08ea,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.42105263,1,Direct
005e07ac-1cec-4dba-b633-13bca1537db6,1,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,1,0,4.210526316,1,Syndication
7db72b70-d105-4e2f-8467-c41f89132c2b,1,0,1,1,0,0,0,0,0,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.256578947,1,Direct
005e556d-a7a5-4786-b150-acf941d086e3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,17.89473684,1,Direct
7db79cc1-4cc9-47e4-8ece-15e7e7a4f9cf,1,0,1,2,2,3,0,0,0.5,0,0,10,5,0,0,0,0,0,0,0,0,0,1,1,3,1,20.32894737,1,Syndication
005e5d32-da35-4d31-946a-6830297bb68b,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,13.19078947,1,Syndication
7db7a429-1932-48b5-8912-d8aa40d8c470,1,0,1,4,0,18,0,0,0.75,0,4.75,5.25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,41.84210526,1,Direct
005ea373-3e61-4887-9150-2bfc031df464,1,0,3,10,5,0,0,0,0,0.666666667,9,12.66666667,2,0,0,0,0,0,0,0,0,0,0,0,2,1,26.90789474,1,Reseller
7db7d9a6-3401-47c0-8cb6-e202f6dbd9c6,1,0,1,1,0,0,0,1,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.203947368,1,Direct
005ec64f-4e5b-44fa-ac01-b01b0499d3a4,1,1,1,4,2,0,0,0,0,0,3,0,13,0,2,0,0,0,1,4,0,0,0,1,2,1,14.50657895,1,Direct
7db82d46-b520-4753-855b-55590691a787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.940789474,1,Reseller
005f3348-5b98-47fb-86ba-bc565362ed09,1,0,1,1,0,0,0,0,0,0,6,2,16,0,0,0,0,0,0,0,0,1,23,1,5,0,8.75,1,Reseller
7db84b3a-7739-45e1-8836-e0a5d0b54d93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,32.76315789,1,Syndication
005f33d2-9d25-46c1-acd8-95417f4c0adc,1,0,1,1,0,16,0,0,0,0,12,19,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2.960526316,1,Reseller
7db8f25c-f351-4ed5-a3c9-e09a7f944ac7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.085526316,1,Syndication
005fbebf-3160-454b-9590-f9f7d2071b31,1,0,1,1,0,0,0,0,0,1,21,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9.013157895,1,Direct
7db947ae-8098-4de3-9a1b-19a0b25df2c7,1,1,1,2,0,0,0,0,0,1.5,14.5,1,27,0,27,0,7,1,0,1,0,1,10,1,1,0,27.59868421,1,Direct
005fdddf-a532-45ab-b0fb-4d08ac1ce522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.842105263,1,Reseller
7db95c7a-adef-4003-aebb-0f5117c2baf9,1,0,1,2,0,0,0,0,0,0,4,20,18,0,0,0,0,0,0,0,0,1,0,1,2,1,41.48026316,1,Direct
005fecff-14b3-4f0f-ac08-8da0c1fbfda5,1,0,1,3,1,24,0,0,0,6.333333333,11.33333333,12.33333333,26,0,7,0,0,0,0,0,0,1,14,1,1,0,13.88157895,1,Reseller
7db97486-c05a-49de-b1a4-7c6cc3e09480,1,0,1,2,0,0,0,0,0,4,11,9.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.35526316,1,Direct
005ffd2c-9427-48ca-a85f-2d7593ca7783,1,0,1,2,0,0,0.5,1.5,0,1,8.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14.60526316,1,Reseller
7db99bff-1fd0-4d71-af8f-7dfea0178d23,1,1,1,1,0,0,0,0,1,4,16,1,18,0,9,0,0,0,0,0,0,0,67,2,2,0,32.82894737,1,Direct
0060211d-ae84-422a-af19-0ac5749e76a0,1,0,1,5,1,0,0,0,0,1.5,5,4.75,0,0,0,0,0,0,0,0,0,0,0,0,2,0,26.54605263,1,Direct
7db9e293-51ef-4398-831d-fcf902cea324,1,0,1,1,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,37.20394737,0,Direct
00602514-ee6c-40f1-a1cc-065fcef1bb58,1,1,1,1,0,0,0,0,0,0,11,0,16,0,0,0,0,2,0,0,0,1,15,1,1,1,9.276315789,1,Reseller
7db9e692-252c-48c9-b231-32a398eec439,1,0,1,3,0,0,0,0,0,0,5.333333333,9.666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.513157895,1,Syndication
006033ed-028e-4f45-822c-980c5eea8a74,1,1,1,3,0,0,0,0,0,0,11.5,9.5,13,0,6.5,0,0,1.5,0,0.5,0,1,79,1,2,1,32.99342105,1,Direct
7dba02ee-e8d0-426a-917f-96fa4350ae83,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,1,4,0,39.60526316,1,Reseller
006083a6-2279-4c21-9a36-6d0f761bbc4f,1,0,1,1,0,0,0,0,0,1,3,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,29.47368421,1,Reseller
7dbaa9bd-b91b-416f-af43-985b1a141943,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21.51315789,1,Direct
00608fbb-b298-4e17-bf84-ffc6a57fbed8,1,1,1,1,1,0,0,0,2,1,6,5,13,0,0,0,0,0,0,0,0,0,0,2,1,0,13.58552632,1,Direct
7dbadebc-f440-4838-9873-ece64b20b17c,1,0,1,6,0,0,0,0,0,0,6,15.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,37.89473684,1,Direct
0060c815-9506-4777-9b36-80f542b4f834,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,32.63157895,1,Reseller
7dbb752e-d4f2-4228-bc85-4c8b5a4ef3df,1,0,1,2,2,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.552631579,1,Direct
006109b1-e1cb-44a3-9e38-c0037248c514,1,0,1,3,0,0,0,0,0,0.333333333,4.333333333,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10.26315789,1,Direct
7dbb870d-8894-4044-9573-27b3b90fab32,1,1,1,4,1,11,0,0,0,0.666666667,7,7,17,0,0,0,0,0,0,0,2,0,0,1,1,0,3.421052632,1,Direct
00610ed4-0a45-4746-8c39-ce7ef8621787,1,0,1,5,0,0,0,0,0,1.5,8,0,20,0,0,0,0,0,0,0,0,0,0,2,2,0,17.92763158,1,Reseller
7dbbc619-d63d-45df-9f60-3c983727c9d4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.24342105,1,Direct
006148f5-68b1-42e4-9d3e-e9e339b51a11,1,0,1,3,0,0,0,0,0.5,0,6,0,20,0,4,0,0,0,0,0,0,1,60,1,2,0,38.98026316,1,Direct
7dbbe061-1e27-4bf2-a627-27815d9545ee,1,0,1,1,0,0,0,0,0,0,5,2,5,0,0,0,0,0,0,0,0,1,0,1,1,0,1.710526316,1,Direct
0061e6af-a0dd-45e0-b9fe-647d7d89f4da,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10.98684211,0,Direct
